gene,case_missense_mpc_2,control_missense_mpc_2,sample_missense_mpc_2,pval_missense_mpc_2,OR_missense_mpc_2,lowci_missense_mpc_2,highci_missense_mpc_2
DNAJB11,9,14,23,0.5138102773657143,1.3048137505645678,0.4977563458658712,3.239718666619332
DNAJB12,63,137,200,0.7046609400072938,0.9318130854939136,0.6783927228653105,1.268143792537965
DNAJB13,25,90,115,0.009376870096259303,0.5607177831409521,0.3442186822402925,0.8832643131923071
DNAJB2,7,25,32,0.2577499499347181,0.5672841937459525,0.2069794972610103,1.3506727070740485
DNAJB4,13,54,67,0.018439584621902153,0.48669615747460593,0.24332981352118072,0.9050063274682932
DNAJB5,16,22,38,0.23124629133552266,1.4773998383571425,0.7243590397169417,2.94874044373201
DNAJB6,2,6,8,1.0,0.6760955951230139,0.0666977235881098,3.783427789539207
DNAJC10,96,173,269,0.3586385020535547,1.1289530648385895,0.8676420032628815,1.4618151365426435
DNAJC11,34,56,90,0.36803291903066315,1.2337337194449263,0.7796988708415078,1.9263977450004899
DNAJC13,373,636,1009,0.005660542848437936,1.2100422397654234,1.0552385977835788,1.3862195268561037
DNAJC14,15,36,51,0.6560475963320511,0.8447236272995999,0.4291239228699073,1.5840928951069568
DNAJC16,8,7,15,0.1043323372112891,2.3211241638832796,0.7348748428291245,7.524955112041191
DNAJC17,73,191,264,0.06381326085945994,0.7710453431093519,0.5788583193373779,1.017933559037526
DNAJC19,6,5,11,0.19540112774947543,2.436518250662199,0.6191164340719745,10.101582389664703
DNAJC2,14,41,55,0.2533673274777897,0.6916389900067144,0.34778492817357415,1.2970202628311573
DNAJC21,92,175,267,0.6450001025680298,1.068145998575239,0.8181172004011475,1.38710650105924
DNAJC22,29,48,77,0.39586090356433234,1.2273476624334518,0.7450232739338075,1.989859066267761
DNAJC24,4,6,10,0.7385945905226379,1.3528638459489226,0.28061647306809245,5.707599797762488
DNAJC4,31,43,74,0.1078927699058307,1.4662990825253692,0.89164003138925,2.385897109816956
DNAJC5,1,6,7,0.437574472739008,0.33797470037422433,0.007349277109992818,2.787187601248132
DNAJC5G,76,133,209,0.2995646021750343,1.162440743550609,0.8627379525300244,1.556865637134514
DNAJC7,6,25,31,0.12659011296090694,0.4861224107432557,0.16295520650743334,1.215239968196036
DNAJC8,6,20,26,0.4035015984889918,0.6080328662017099,0.1996356695247816,1.5714638405514545
DNALI1,58,77,135,0.01642337684193207,1.5361546654716765,1.070772689263205,2.193338385859206
DNASE1,148,325,473,0.4250467609830608,0.9208183251274493,0.7499388084313823,1.1264533573567537
DNASE1L1,2,11,13,0.24279946013809464,0.3685582869752677,0.03967775561180568,1.6899442644565985
DNASE1L3,0,3,3,0.5555283985377909,0.0,0.0,4.909881158898293
DNHD1,76,173,249,0.4144772941513388,0.8890643106387763,0.6678117291499849,1.1744210462647109
DNM1,14,27,41,0.8689835207273283,1.0521160145323145,0.5092985648298429,2.080725060965254
DNM1L,22,39,61,0.5884887261072465,1.1452141971028085,0.6457843972542119,1.9830664511820058
DNM2,39,91,130,0.5119345516221695,0.8681414346731069,0.5794798091275337,1.2793025072947597
DNM3,0,0,0,,,,
DNMBP,43,102,145,0.4243588392733839,0.8536404881757983,0.5820269374439035,1.2333549460834001
DNMT1,101,147,248,0.011401884154405243,1.4044604759245498,1.0757953634558979,1.8275356479356704
DNMT3A,55,81,136,0.06694518555446588,1.3829884326120878,0.9613946368176063,1.976503217710045
DNMT3B,3,5,8,0.7242507908814891,1.2173602435350601,0.18895067136064247,6.260925435187645
DNPEP,34,45,79,0.07096562249911312,1.5375202326724355,0.9533495451463646,2.4587535913394953
DNTTIP2,37,60,97,0.28006330752952174,1.2534177152736918,0.8072836858854973,1.9232707169285999
DOC2A,22,22,44,0.02333542805120781,2.0345404768833344,1.0729989487008487,3.8577002117230497
DOCK10,172,396,568,0.16996133849394499,0.8756237691737755,0.7246222987208792,1.054677835915058
DOCK2,174,309,483,0.15215172769757943,1.1490806537250884,0.9447045030605746,1.3941807859340445
DOCK4,63,169,232,0.056990030000493734,0.7522331715117125,0.5525820868275093,1.0131920081113681
DOCK5,152,342,494,0.2827240610832369,0.8976277682995745,0.733545304409345,1.0944090631418395
DOCK6,230,517,747,0.1847792521949977,0.8963561509505896,0.7601259739193622,1.05457999154301
DOCK7,102,250,352,0.10717417454608763,0.8230831370539984,0.6450386390802949,1.0439348538293407
DOCK8,176,334,510,0.4703656489278314,1.072316005747306,0.8844029826121725,1.2966471042259284
DOCK9,110,230,340,0.8151493243358853,0.9693907392164718,0.7625819827253708,1.2263156719598345
DOHH,11,35,46,0.21141338398854698,0.636587786747855,0.29130856869702226,1.2840573654154317
DOK1,40,55,95,0.06282796604109027,1.4803954598828755,0.9579060712850124,2.270130676422201
DOK3,19,31,50,0.45391334919329146,1.2445616581060788,0.6633926048264253,2.2772761138266424
DOK4,0,0,0,,,,
DOK7,89,160,249,0.3759328586320171,1.131489057924229,0.8605252982093067,1.4800294208654177
DOLPP1,2,16,18,0.07511305810763183,0.25324886361835697,0.028227892741530262,1.0779141106731494
DONSON,88,192,280,0.6070414132076241,0.9282051975834403,0.7106349708924002,1.2045741446028155
DOPEY1,141,283,424,0.9162839693701981,1.0111903425385194,0.8170876970266493,1.2469248562333928
DOT1L,62,146,208,0.3344723464633915,0.859276598817723,0.626150410389396,1.167367675825706
DPAGT1,32,41,73,0.06030010634173352,1.5882359713983787,0.966426534140834,2.5891608664651797
DPCD,0,5,5,0.1784728082256422,0.0,0.0,2.213567354173002
DPEP1,31,73,104,0.5306608435398567,0.8604139865697654,0.5451622846753478,1.3292785112089405
DPEP2,51,93,144,0.5336467548980875,1.1140172651946292,0.7739515803953383,1.5879163812383394
DPF1,16,59,75,0.03553002370012314,0.5483178809379581,0.2941128104316998,0.9670707760456686
DPF2,4,22,26,0.06089232418526972,0.3682311260185513,0.09215988621481941,1.0852654346847057
DPF3,17,29,46,0.6376725425141724,1.1900543934081405,0.6126643347043149,2.2426804257682074
DPH1,132,289,421,0.49270274270439757,0.9240206543677959,0.7434496464600788,1.1436733523523526
DPH2,35,67,102,0.8325814695083215,1.0603228223995615,0.6822951673948501,1.6222346843433486
DPH3,1,2,3,0.9999999999999999,1.0143725927892047,0.0171943168231569,19.498984920552154
DPH5,7,25,32,0.2577499499347181,0.5672841937459525,0.2069794972610103,1.3506727070740485
DPH6,50,79,129,0.18717351662435142,1.2876565323222742,0.8830816026644381,1.8624420295343564
DPH7,15,40,55,0.39263888562080623,0.7598335214184367,0.3894128415801175,1.4079738044492438
DPM2,2,1,3,0.2550346148370204,4.058485292018265,0.21121917126250336,239.14629870833855
DPM3,1,0,1,0.33017175083311967,inf,0.052018464830419324,inf
DPP10,1,3,4,0.9999999999999998,0.6761794432770978,0.012881146261914512,8.424766244846516
DPP3,87,193,280,0.5202740761998688,0.9125441542038729,0.6980109927941592,1.1851353674836742
DPP7,180,451,631,0.014744471404255033,0.8003802951805328,0.6665498755415279,0.9579763996664044
DPP8,34,45,79,0.07096562249911312,1.5375202326724355,0.9533495451463646,2.4587535913394953
DPP9,81,167,248,0.9456424352563665,0.983651561643665,0.7426284045853713,1.2941156179204312
DPY19L2,18,28,46,0.4321772714169974,1.3055269439915604,0.6792317607098302,2.4484581518108666
DPY19L3,23,44,67,0.7959652368310743,1.0608265651623752,0.6104933016430514,1.7982816205825525
DPY19L4,49,51,100,0.0008841031193773697,1.9613048506463624,1.2949913087793485,2.9673771175902566
DPYD,102,167,269,0.08817652775011765,1.2455308822870348,0.9608447221747494,1.6082233058744893
DPYSL2,1,0,1,0.33017175083311967,inf,0.052018464830419324,inf
DPYSL4,71,104,175,0.03519288778744382,1.39220708588494,1.012086426296376,1.905725108149777
DRAM1,8,10,18,0.3208951396763982,1.6242383310400588,0.556550862627449,4.574778809316873
DRAM2,16,34,50,0.9999999999999999,0.9545106659937931,0.4913254223767264,1.7796644847274863
DRD2,1,2,3,0.9999999999999999,1.0143725927892047,0.0171943168231569,19.498984920552154
DRG1,7,15,22,0.9999999999999997,0.9466474208218686,0.3262382735347707,2.4689797700766833
DRG2,36,98,134,0.13956105425243012,0.7428543351929972,0.49130850107191104,1.101137375048269
DROSHA,48,124,172,0.1651025740079561,0.7825991738145841,0.5474734274536401,1.1031579564652674
DRP2,3,11,14,0.5702592161106874,0.5529669816549805,0.09899154353650957,2.094916260890694
DSC2,6,10,16,0.7911365108573414,1.21752924478266,0.3634067404195337,3.700472938809345
DSCAML1,7,6,13,0.13930736031065777,2.369160202054857,0.6812455870937126,8.539003180150742
DSCR3,22,38,60,0.5824548911727111,1.1754943153565178,0.6612431033933404,2.041970944632218
DSE,63,67,130,0.00032494889515870213,1.922608569072056,1.3379224819840458,2.7597301605980875
DSN1,11,41,52,0.07616099563971346,0.5430167376765026,0.25140751382575227,1.0771911226246063
DSP,75,130,205,0.2941568539599575,1.1737621077301086,0.8689440326663496,1.5760035124808234
DST,358,678,1036,0.26845187394379744,1.0784786947951603,0.9402130217692813,1.2356275444705735
DSTN,2,2,4,0.6030400067624689,2.029184483668168,0.14702005829452644,28.004710506925612
DSTYK,32,34,66,0.011936020544374324,1.9169428268427413,1.143264964953724,3.206824837557449
DTD2,3,5,8,0.7242507908814891,1.2173602435350601,0.18895067136064247,6.260925435187645
DTNA,34,61,95,0.5844097044620511,1.1319071774266303,0.7200276668869073,1.7530054215036321
DTNB,33,97,130,0.07428200364090375,0.6875372263299898,0.4476199610643197,1.0322994520425486
DTNBP1,15,31,46,1.0000000000000002,0.9815598279364892,0.4917880266494537,1.8764700187392755
DTWD1,14,34,48,0.6462151715782009,0.834785867502446,0.4133374796820908,1.5991704372301354
DTX1,11,13,24,0.1953949722598592,1.7186214627411143,0.6964268618818741,4.161554946507062
DTX2,66,136,202,0.9400096823323978,0.9842613659530025,0.7201965160906362,1.3338934007347276
DTX3,2,15,17,0.07196650894928952,0.2701572090785312,0.029963172369426624,1.16255914222264
DTYMK,9,13,22,0.49673925287917337,1.4054486929194008,0.5297117305432296,3.5574857058414935
DUOX1,141,267,408,0.5202768642144717,1.074044116288436,0.8661379181309493,1.3273214950458008
DUOXA1,37,80,117,0.8434293538735267,0.9376954684405479,0.6159819233143368,1.4041193290012173
DUOXA2,15,32,47,1.0,0.9507790650986656,0.4778517724372058,1.8097802936125142
DUS1L,20,46,66,0.6952583736324642,0.8814564118238618,0.4931756872337087,1.522640434103534
DUS2,39,94,133,0.4043095965103672,0.8401174555084561,0.5617688880339503,1.2353648816606255
DUS3L,37,87,124,0.5019535817319045,0.861485045830627,0.5687287073174357,1.2822046996636978
DUS4L,7,12,19,0.8077860099240818,1.1837232534015836,0.3945247746722137,3.26392752523347
DUSP10,41,107,148,0.18701573829645005,0.7749637535313184,0.5258642727043881,1.1231437558160697
DUSP12,45,103,148,0.5386224179648321,0.8850121192965887,0.6078015192615872,1.270867983619611
DUSP15,19,27,46,0.2710213272770003,1.42973113855261,0.7503162266138518,2.6720731149562447
DUSP18,24,42,66,0.5999341534538987,1.1602411981436098,0.6709951801895557,1.963979663898242
DUSP22,30,28,58,0.0031683856709912397,2.1826993248363173,1.25816621775492,3.797471778949694
DUSP28,2,3,5,0.6676448300058453,1.352681163414069,0.11290990395630233,11.810079668459114
DUSP3,0,0,0,,,,
DUSP6,11,43,54,0.05826494183227551,0.5176289695676092,0.24044877396658026,1.022150769831542
DUT,5,4,9,0.1670498035051255,2.5376900723830804,0.5458544924140746,12.798336698421263
DVL2,38,75,113,0.920004721835142,1.0281878875907207,0.6755890774595116,1.5418987814303295
DVL3,27,48,75,0.6224693608347596,1.142130200292594,0.6840880956650675,1.870830738360454
DXO,73,176,249,0.22064307863931182,0.8384348786837145,0.6274261737506497,1.1108498692224706
DYDC2,2,0,2,0.108994485854413,inf,0.3810289196999768,inf
DYM,49,116,165,0.40459015391402103,0.8551466272483622,0.5980401767406957,1.2069972912490632
DYNC1H1,106,260,366,0.10141848634391928,0.8222534581701233,0.647430142403914,1.0381945706006634
DYNC1I2,16,25,41,0.40958288047379104,1.2995500618497973,0.6475088857440735,2.535615871296561
DYNC1LI2,1,6,7,0.437574472739008,0.33797470037422433,0.007349277109992818,2.787187601248132
DYNC2H1,10,16,26,0.5379036086636488,1.2685860103396902,0.5141238544888124,2.9767436870858344
DYNC2LI1,54,58,112,0.0008170242308139339,1.901375294437251,1.2849572414483672,2.8092067156438323
DYNLRB2,8,10,18,0.3208951396763982,1.6242383310400588,0.556550862627449,4.574778809316873
DYNLT1,4,7,11,0.7592512738679792,1.1594109996543627,0.24873594372491675,4.563667425415394
DYRK1A,27,59,86,0.818400834778733,0.9279037773649554,0.5646688746368542,1.4894195220893667
DYRK3,19,41,60,0.8911420148306549,0.9398515954545861,0.514445900390352,1.6590294747193004
DYX1C1,1,3,4,0.9999999999999998,0.6761794432770978,0.012881146261914512,8.424766244846516
DZANK1,50,179,229,0.00021110710112350026,0.5610278277148579,0.400556386501709,0.7735510086642521
DZIP1,82,216,298,0.04566477726011651,0.7651788710048281,0.5842248627403615,0.994305396251526
DZIP1L,94,155,249,0.11709960507536338,1.236016401986431,0.9433852745886043,1.6123804653222948
E2F4,17,42,59,0.5793721175271297,0.8203920312724046,0.43721914310545257,1.4746100534357207
E2F5,2,10,12,0.35842439206481297,0.405463516367958,0.043177219498606256,1.9039815403528761
E2F6,8,22,30,0.5618156187315448,0.7371776014132546,0.28351803377675405,1.7212178375398275
E4F1,92,205,297,0.4918438341021908,0.9082793737764923,0.7001238977017195,1.170930193293239
EAF2,26,51,77,0.9034781173999749,1.0344538354486446,0.6180750749167632,1.6934474260100598
EARS2,77,152,229,0.8317903235434323,1.0282964144991147,0.7691177408161736,1.365466788086152
EBF1,15,21,36,0.28848460586608227,1.45083155035893,0.694888446158099,2.9561900863467874
EBF4,0,0,0,,,,
EBNA1BP2,79,148,227,0.5689922161174916,1.0846218726893202,0.8123884685345323,1.439049264800405
EBP,9,17,26,0.8372741377462581,1.0741964000103583,0.4215120238293544,2.550382661043014
EBPL,12,23,35,0.8586675839514553,1.058642218816598,0.47950587069310596,2.21963081897607
ECD,56,121,177,0.7475663724956229,0.9380225459236022,0.6691131158995999,1.301309601695651
ECE2,106,155,261,0.009378887944018163,1.3983169989397835,1.0782725015079748,1.8074694647680307
ECEL1,18,41,59,0.7817764056379055,0.8901620144300652,0.480676472179254,1.5869499935076676
ECH1,15,32,47,1.0,0.9507790650986656,0.4778517724372058,1.8097802936125142
ECHDC1,13,20,33,0.46036357843297265,1.3196642008543735,0.6025786686553751,2.7913520408326016
ECI1,4,3,7,0.22885309363920828,2.706490056948578,0.4576056779752292,18.484785553350836
ECI2,14,13,27,0.041930423729448836,2.1889696566598973,0.953271168504779,5.063534020843881
ECM1,34,92,126,0.1542195484297423,0.747526291272721,0.4879684858056692,1.1213515235647404
ECM2,6,13,19,1.0,0.9362425406011246,0.29157500932237035,2.6427343420816207
ECSCR,13,16,29,0.2342334986433611,1.6504916769861897,0.7295297322542748,3.663794506443808
ECSIT,45,56,101,0.0188652583787749,1.6376159867589675,1.0787251967771156,2.473661066723129
ECT2,22,39,61,0.5884887261072465,1.1452141971028085,0.6457843972542119,1.9830664511820058
ECT2L,174,295,469,0.05693431196311708,1.2058353910728066,0.9898389128031688,1.4655705725436607
EDC3,48,111,159,0.49715532778384797,0.8757602226409223,0.6093604118327379,1.242292330980132
EDC4,88,209,297,0.23496545179753028,0.8508266709546028,0.6534769574986277,1.1001351243573672
EDEM2,17,28,45,0.5262662218750365,1.232700965195388,0.6321895226646814,2.3354699819951796
EDEM3,41,210,251,2.3538040293165365e-09,0.38963486656183893,0.2711129729170655,0.5479863395198011
EDIL3,1,0,1,0.33017175083311967,inf,0.052018464830419324,inf
EDN3,4,8,12,0.9999999999999999,1.0143837656262462,0.22339094247984448,3.7890942368411524
EDNRB,2,8,10,0.5131061441437065,0.5069522104960452,0.052422801537907154,2.5420640101287724
EDRF1,62,78,140,0.005041003604088592,1.6225311683906105,1.1405525928548503,2.2996246349346
EED,10,20,30,0.9999999999999999,1.0144061634723887,0.42359654009622705,2.2732282541169715
EEF1B2,76,136,212,0.3771964023802027,1.1363622984081432,0.8443301009354239,1.5199655451742586
EEF1D,40,90,130,0.639542937580851,0.900639107623577,0.6032020200933678,1.3239240721587286
EEF1E1,0,3,3,0.5555283985377909,0.0,0.0,4.909881158898293
EEF2,17,36,53,0.9999999999999999,0.9578280648990055,0.50383069005243,1.7525179437238736
EEF2K,103,175,278,0.15564205889293733,1.1993265772176782,0.927904723955441,1.543702250570658
EEPD1,85,182,267,0.6935449915925425,0.9463026561956127,0.7204919425593673,1.2347323322842372
EFCAB1,75,119,194,0.10565391469569116,1.2840546871971323,0.9461319499528444,1.7334875621395514
EFCAB10,2,0,2,0.108994485854413,inf,0.3810289196999768,inf
EFCAB11,12,26,38,1.0,0.9361432426277826,0.42983251909280296,1.9244069237944001
EFCAB12,127,213,340,0.08964094749346024,1.2166959941832816,0.9654493046328684,1.5284488843432262
EFCAB13,34,74,108,0.8371865676294918,0.9315218574313536,0.6004478627822645,1.4191247270125684
EFCAB2,7,23,30,0.3321437453786076,0.6167675181163371,0.2233003392739259,1.4863018843982778
EFCAB4A,15,28,43,0.8710893016530568,1.0871459166733184,0.5390082087162241,2.108906872038549
EFCAB4B,37,52,89,0.09009359493576591,1.447796541367473,0.9215855401470398,2.254124291049982
EFCAB5,175,381,556,0.459777306477899,0.9285964216213796,0.7685444435466627,1.1185700429141845
EFCAB6,379,658,1037,0.012734039593772893,1.1868153051016195,1.0363998734871083,1.357623751458273
EFCAB7,121,231,352,0.604579950758473,1.0646853681730661,0.8442742299551463,1.337210482988265
EFCC1,9,23,32,0.7070774862009477,0.7934084515943497,0.32278764344953526,1.7818366145439966
EFEMP1,19,31,50,0.45391334919329146,1.2445616581060788,0.6633926048264253,2.2772761138266424
EFEMP2,48,121,169,0.21679809486433807,0.8023675884830405,0.5606223455115965,1.132455207271621
EFHB,123,219,342,0.24345049917257688,1.1439836622313306,0.9064927756626521,1.4384190483333015
EFHC1,56,87,143,0.12805994316781072,1.31026480558188,0.9172451043595876,1.8586944580584992
EFHC2,68,111,179,0.17309557462744526,1.2471182436991377,0.9059714074927187,1.7062529096981973
EFHD1,4,4,8,0.4523734751766921,2.0297175857424876,0.37782843180445513,10.90380548758436
EFNA1,8,17,25,1.0000000000000004,0.954605036074051,0.3562286173624308,2.336382245130114
EFR3A,0,0,0,,,,
EFS,6,10,16,0.7911365108573414,1.21752924478266,0.3634067404195337,3.700472938809345
EFTUD1,1,1,2,0.5513490158118259,2.0289181396024274,0.025841350361913974,159.09232933227528
EFTUD2,13,34,47,0.5346202636791346,0.774919067435766,0.37485438004156363,1.5086260332952341
EGFL8,29,83,112,0.1294330272487338,0.7066501275219632,0.4454400193421693,1.0924573922822784
EGFLAM,113,220,333,0.7230253864011296,1.0432807810658493,0.8212236377106106,1.3195518506038477
EGLN2,27,58,85,0.9079266691777251,0.9440213363181986,0.5737760364466522,1.5176229532275207
EGLN3,11,8,19,0.027383183656465068,2.794343589284754,1.0228170965014445,8.008896234511695
EHBP1,171,327,498,0.5269180058716009,1.063706724083116,0.8751050870946506,1.2893308558378944
EHBP1L1,100,199,299,0.9008753604901762,1.0199887007776818,0.7913643202322658,1.3078011361116948
EHD1,27,69,96,0.32854311485084225,0.7924405762080374,0.4872228760006709,1.2553579675920103
EHD3,12,35,47,0.35102102897738957,0.6946352693885994,0.3279219159739087,1.372366820150004
EHMT1,71,144,215,1.0000000000000002,1.0002800999525003,0.7398954438993756,1.3419642898482096
EHMT2,63,155,218,0.21641419781551582,0.8217042315056091,0.6014719451817669,1.1112009918906762
EI24,5,21,26,0.14936914977586793,0.48238635572236704,0.14200818352146205,1.315808838229419
EID1,8,9,17,0.30052768030657756,1.8049733197400428,0.605423454432244,5.274938126263572
EIF1,0,1,1,0.9999999999999999,0.0,0.0,79.02388266631878
EIF1AD,5,4,9,0.1670498035051255,2.5376900723830804,0.5458544924140746,12.798336698421263
EIF2A,21,81,102,0.007850100386018011,0.5234014514524682,0.30704996333221113,0.8558500758603207
EIF2AK1,8,8,16,0.18296619894273222,2.0307854486715335,0.6637961150673642,6.2124788934263355
EIF2AK3,95,190,285,0.8986994189974317,1.014731125839379,0.7822035652362387,1.3091465981244153
EIF2AK4,80,196,276,0.15462202260502153,0.8244486922580663,0.6256074001651611,1.0779120039853904
EIF2B1,1,5,6,0.6707416596800942,0.4056174204057831,0.008577246761065613,3.626725343699869
EIF2B2,44,58,102,0.03408806738241041,1.5452161232362762,1.017845099132321,2.3313388891043627
EIF2B3,1,4,5,0.9999999999999999,0.5070798432800369,0.010297689487110148,5.126476022802898
EIF2B4,23,40,63,0.5914747041495577,1.1674862681913798,0.6662319078812087,2.001196539169787
EIF2B5,37,93,130,0.3024034984861591,0.8053003834176512,0.5335931151026978,1.1931967217192785
EIF2D,67,92,159,0.017154976381243463,1.4858504693388808,1.0653455107500278,2.063095594643503
EIF2S1,2,4,6,1.0000000000000002,1.0143763151399232,0.09170114745990235,7.0811817747290675
EIF3B,101,273,374,0.01186700788169147,0.7438708340599189,0.584086419892977,0.9413048525088054
EIF3C,3,1,4,0.1082830083029593,6.089065976923362,0.48873659914529244,319.1834316940183
EIF3D,11,15,26,0.3049376283155431,1.489108456300574,0.6180088046539861,3.473414558075282
EIF3E,0,2,2,1.0,0.0,0.0,10.79990352458474
EIF3G,6,9,15,0.587991742356172,1.3530467179507493,0.3959793188695153,4.259916715966868
EIF3H,8,10,18,0.3208951396763982,1.6242383310400588,0.556550862627449,4.574778809316873
EIF3I,3,5,8,0.7242507908814891,1.2173602435350601,0.18895067136064247,6.260925435187645
EIF3J,2,1,3,0.2550346148370204,4.058485292018265,0.21121917126250336,239.14629870833855
EIF3K,17,38,55,0.8858212176105174,0.9071901415773741,0.47948795652002185,1.6491380829999114
EIF3M,7,36,43,0.021791209860560445,0.3934019867407287,0.14761167027885944,0.8974187287705093
EIF4A1,6,7,13,0.37730682856384573,1.7400187114707637,0.4827382547841415,6.0510471416965155
EIF4A2,1,1,2,0.5513490158118259,2.0289181396024274,0.025841350361913974,159.09232933227528
EIF4E1B,11,16,27,0.4152961990100129,1.395880096587211,0.5851389987867496,3.2061145771405672
EIF4E2,5,11,16,1.0000000000000004,0.9220556115366,0.2509770259438655,2.8808732607101195
EIF4E3,0,1,1,0.9999999999999999,0.0,0.0,79.02388266631878
EIF4EBP1,1,7,8,0.28490086574206863,0.28966474539301484,0.006428805484935256,2.25599341335909
EIF4EBP3,8,12,20,0.4855618258463448,1.3532297797145205,0.47938042622257465,3.603414831146562
EIF4ENIF1,117,286,403,0.0847612653617505,0.824657090602448,0.6568588278011243,1.0299151529359118
EIF4G1,125,200,325,0.03630751783630821,1.276845830773793,1.0093115650341222,1.6104408356200668
EIF4G2,34,64,98,0.7465669352789813,1.0784424990417096,0.6884118239981472,1.6629556399215792
EIF4G3,62,153,215,0.2132805404836035,0.8192306837048483,0.5981775157303983,1.1103828822871347
EIF5,10,16,26,0.5379036086636488,1.2685860103396902,0.5141238544888124,2.9767436870858344
EIF5A,0,0,0,,,,
EIF6,13,16,29,0.2342334986433611,1.6504916769861897,0.7295297322542748,3.663794506443808
ELAC1,45,126,171,0.07114620685505882,0.7213157566726778,0.5002490775139816,1.0237974256206896
ELAC2,44,69,113,0.19142525208486685,1.296988861342443,0.8660295685349346,1.924588896441719
ELF1,91,155,246,0.1929117052312811,1.195629845083573,0.9098612840708039,1.5637004154774636
ELF2,41,85,126,1.0000000000000009,0.9783171203895055,0.6555452946757586,1.4395507108190537
ELF3,19,25,44,0.1517451927153134,1.5444833377703024,0.8029689804436783,2.924397665369683
ELK1,0,1,1,0.9999999999999999,0.0,0.0,79.02388266631878
ELMO1,63,131,194,0.9386654208939605,0.9752450226693486,0.7084909929068999,1.3305342210449052
ELMO2,13,30,43,0.7482464776831321,0.8787222931468298,0.4202161012821632,1.7385228051428177
ELMO3,14,15,29,0.11147991479540997,1.8966927686602246,0.847250759746915,4.219213543231642
ELMOD2,8,26,34,0.27689715525362946,0.6234670218082767,0.24370130809703555,1.4197702221053854
ELMOD3,28,54,82,0.8146258343609026,1.0523062161860042,0.6407351141585468,1.6939362041199693
ELMSAN1,87,182,269,0.8442014902083996,0.969081376536636,0.7395192533711815,1.261933195282254
ELN,92,161,253,0.25133407881601627,1.1631297279936226,0.8875939722434478,1.5167460854214938
ELOVL1,6,5,11,0.19540112774947543,2.436518250662199,0.6191164340719745,10.101582389664703
ELOVL6,2,7,9,0.7268208348142737,0.579442851958659,0.0586929065023789,3.045086327198363
ELP2,182,412,594,0.21025226246594614,0.8910508543965624,0.7409132660196627,1.0684072575260524
ELP3,19,25,44,0.1517451927153134,1.5444833377703024,0.8029689804436783,2.924397665369683
ELP5,5,5,10,0.3143107822496064,2.029984343965831,0.4668725223665612,8.826466253177541
ELP6,44,91,135,1.0000000000000002,0.9807043252646234,0.6667390116140405,1.4237124881364036
ELTD1,47,90,137,0.7840650364166656,1.0601719272878505,0.7270506920301709,1.5285202080025702
EMC1,53,120,173,0.5686619918540271,0.8945876148024287,0.6333473001651825,1.2490838729966087
EMC10,1,10,11,0.11473345245550509,0.20266539741273168,0.004672756060358031,1.4256641844149247
EMC3,6,11,17,0.8018117161436603,1.1067300395655377,0.3358007417523838,3.267648285878916
EMC4,2,12,14,0.16421811566246486,0.3378032841915838,0.03670263373464621,1.5185021893136363
EMC8,9,12,21,0.3570592422808396,1.5227397379496737,0.5661189949114156,3.941061470965904
EMC9,64,151,215,0.34139171964229315,0.8575187355527074,0.6281662879530096,1.1592897234761943
EMCN,2,0,2,0.108994485854413,inf,0.3810289196999768,inf
EMD,7,13,20,0.8160773357541281,1.0925477391161256,0.36879958058161805,2.9492766668001518
EME1,61,97,158,0.14739599075509482,1.280153092645273,0.9115144372424935,1.7862288351499809
EMG1,7,20,27,0.5409034919434648,0.7095445261710999,0.2532668546211842,1.748680963957883
EMID1,1,1,2,0.5513490158118259,2.0289181396024274,0.025841350361913974,159.09232933227528
EMILIN1,35,44,79,0.04057006798351952,1.6193347248085443,1.006504497416143,2.587619360242707
EMILIN2,81,157,238,0.7282182635219601,1.047662499245911,0.7888298682177546,1.3825759122275931
EML1,0,0,0,,,,
EML2,117,212,329,0.34138062563409294,1.1233455101457197,0.8855035996753922,1.419504446713563
EML3,45,129,174,0.04260305501129902,0.7042709095026811,0.4889158896695113,0.998379694573224
EML4,70,100,170,0.0263236490539119,1.4278556563318954,1.0339741048509814,1.9625092059292093
EML5,92,172,264,0.551404760093063,1.087199023706073,0.8320988526990206,1.4129908381511407
EMP1,4,6,10,0.7385945905226379,1.3528638459489226,0.28061647306809245,5.707599797762488
EMR2,183,380,563,0.8184385361067372,0.9758495627826653,0.8099130959301531,1.1724784138353632
EMX1,3,2,5,0.33995518690032767,3.0443613995111147,0.3485850272371702,36.48612398803831
EMX2,3,1,4,0.1082830083029593,6.089065976923362,0.48873659914529244,319.1834316940183
ENAH,20,34,54,0.5624660716927747,1.194337863575568,0.6505145855044187,2.1384116688236827
ENC1,2,17,19,0.04782650727594759,0.23832919857791596,0.026661280347553197,1.0046958834099293
ENDOV,19,29,48,0.35698780788827195,1.3308119694647305,0.7041722389066593,2.459195722979769
ENG,75,114,189,0.05146804361694582,1.3413305284465966,0.9858991947675351,1.8157825506761758
ENGASE,115,186,301,0.0543727372326116,1.2620607930936627,0.9880771969950378,1.606586232508805
ENKD1,38,78,116,1.0,0.9882392273294932,0.6509795379291288,1.477531282363582
ENKUR,86,211,297,0.13416194449206956,0.8229665106111054,0.6308383306617866,1.0658167824750948
ENO2,5,11,16,1.0000000000000004,0.9220556115366,0.2509770259438655,2.8808732607101195
