gene,case_missense_mpc_2,control_missense_mpc_2,sample_missense_mpc_2,pval_missense_mpc_2,OR_missense_mpc_2,lowci_missense_mpc_2,highci_missense_mpc_2
EXOSC8,133,242,375,0.3152120305827847,1.1190430587628555,0.8954493332536421,1.3937119584591715
EXOSC9,16,34,50,0.9999999999999999,0.9545106659937931,0.4913254223767264,1.7796644847274863
EXPH5,293,520,813,0.05829172165419173,1.1548268203014338,0.9917628818376679,1.3428125004453983
EXT1,19,49,68,0.43827028237218424,0.7856386573590383,0.4361203570401786,1.3612137587453055
EXT2,126,216,342,0.12943883036981874,1.189571573733244,0.9438598157464617,1.4941699127031023
EXTL1,137,307,444,0.3544256409328862,0.9018465558271973,0.729048200566278,1.11106281489205
EXTL2,27,45,72,0.45097393751716536,1.2187196537803702,0.7259351765768791,2.010659086907511
EXTL3,48,96,144,0.9291426480118374,1.0145496517955146,0.7004129289192694,1.4526174568880983
EYA1,45,60,105,0.03672248383786232,1.5276665418860207,1.0121667007624622,2.291047833122581
EYA2,79,133,212,0.18532684835982946,1.2092709044778045,0.901031018512735,1.614144244722579
EYA3,20,28,48,0.21920733194981243,1.4514178266881939,0.774034457389014,2.673999255080258
EYA4,30,71,101,0.524638014791587,0.8561121713362586,0.5382124634517799,1.3318288054356153
EYS,52,60,112,0.0032646833126756375,1.7685341756569628,1.1934384567187444,2.6131098071554186
EZH1,34,55,89,0.309244398376986,1.2563191818691462,0.7928144907338209,1.9652956437679805
EZH2,15,31,46,1.0000000000000002,0.9815598279364892,0.4917880266494537,1.8764700187392755
EZR,58,85,143,0.06004750572748035,1.3901689816063378,0.9757014589286824,1.9686741518888597
F10,55,137,192,0.21572647702151784,0.8118088691289622,0.5810977729011655,1.1206777519714033
F11,56,82,138,0.06813905488936753,1.3911452096056276,0.9700072451450339,1.9826151145038091
F11R,26,45,71,0.5280318459119993,1.1732890536064855,0.6937876076780477,1.9465062964855246
F12,49,81,130,0.2611018799656161,1.230124302513584,0.8427875391298526,1.779557804963242
F13A1,136,225,361,0.06057728429531322,1.2344560814281365,0.9866710487054947,1.5399545432594173
F13B,52,97,149,0.6612230303823728,1.0887487563680822,0.760196872561793,1.5440231081579896
F2,28,83,111,0.0849195118283399,0.6821068149338957,0.4270290247079552,1.06025966855083
F2R,25,71,96,0.15730756413463107,0.7124979599767709,0.43192859433800557,1.140284995915252
F2RL1,19,38,57,0.9999999999999998,1.0144398912823336,0.5516296609866359,1.8065937222370387
F2RL2,84,195,279,0.3034934951109541,0.871129299512683,0.6642370068824639,1.1342563436270159
F2RL3,13,58,71,0.0075454180818909375,0.4529000639903873,0.22736376281832688,0.8375778134756894
F3,48,55,103,0.004306838076049187,1.7801790883249258,1.1806137936065457,2.6760067977766906
F5,296,569,865,0.43048944677932355,1.0599527155708584,0.9126569947046506,1.2291320022410748
F7,26,64,90,0.432926504176995,0.82300966944932,0.4998174038700692,1.319522460234089
F8,55,83,138,0.10077208298487657,1.3493240231624404,0.9395668774597696,1.9245209648581507
F9,15,40,55,0.39263888562080623,0.7598335214184367,0.3894128415801175,1.4079738044492438
FA2H,78,163,241,0.8899450560569536,0.9702017843760039,0.7288912987019687,1.2822496095225395
FAAH,37,44,81,0.01758123214525081,1.712760579547537,1.0736048744831672,2.7188020427432704
FAAH2,39,54,93,0.07611563871477382,1.4699214159199927,0.9461287466521934,2.2651068674440196
FABP1,8,12,20,0.4855618258463448,1.3532297797145205,0.47938042622257465,3.603414831146562
FABP12,6,20,26,0.4035015984889918,0.6080328662017099,0.1996356695247816,1.5714638405514545
FABP2,2,1,3,0.2550346148370204,4.058485292018265,0.21121917126250336,239.14629870833855
FABP3,4,12,16,0.6023928175245032,0.67592776848641,0.15878170172565792,2.232094621439003
FABP4,19,46,65,0.5973963480055988,0.8371775370848942,0.4625349339322135,1.45959812666996
FABP5,0,4,4,0.30953679369434733,0.0,0.0,3.0731969451652636
FABP6,21,51,72,0.5315662006153877,0.8344851878675674,0.47602768303197845,1.4145913894904196
FABP7,9,13,22,0.49673925287917337,1.4054486929194008,0.5297117305432296,3.5574857058414935
FABP9,12,7,19,0.011863776909312783,3.4851295247199876,1.26383896024938,10.454323702249948
FADD,6,6,12,0.2276562663595141,2.0302512404566597,0.5423622830037863,7.599481340385322
FADS1,4,3,7,0.22885309363920828,2.706490056948578,0.4576056779752292,18.484785553350836
FADS2,17,38,55,0.8858212176105174,0.9071901415773741,0.47948795652002185,1.6491380829999114
FADS3,3,14,17,0.20735675695250955,0.43431404232057524,0.07997859781489952,1.5574550579933357
FADS6,42,72,114,0.42333457130581514,1.1854055411039324,0.7886657294793369,1.762011081938102
FAF1,63,151,214,0.2720586430164463,0.8439021413031284,0.6170317979466219,1.1427047339641967
FAF2,17,23,40,0.2378476038094495,1.5016816453526705,0.7521004318283666,2.9408623087502583
FAH,30,48,78,0.33389169780461236,1.2699869012330816,0.775610432306691,2.0493939302579105
FAHD1,13,26,39,0.9999999999999998,1.014417388562772,0.4780410222028524,2.0492442000847504
FAHD2A,33,62,95,0.742799194288043,1.0804844002420122,0.6846968517693867,1.6775396215301013
FAHD2B,31,44,75,0.1391545186307218,1.4327972813088923,0.8731431368320695,2.3250220377453856
FAIM,5,19,24,0.27763413415602617,0.5332968715986358,0.15550667860813924,1.4780881559946604
FAIM2,27,88,115,0.02842476931956478,0.6198167294217599,0.38632500401668707,0.9653387674387943
FAIM3,31,36,67,0.02614616235873369,1.7529611986019544,1.046810499216238,2.919792576635962
FAM101A,8,26,34,0.27689715525362946,0.6234670218082767,0.24370130809703555,1.4197702221053854
FAM101B,100,251,351,0.07388588110442271,0.8032052318738206,0.6284117719228254,1.0201984642219513
FAM102A,9,9,18,0.13659980814242348,2.031052760611236,0.7136709210608995,5.779133617472313
FAM102B,20,30,50,0.2944689282140813,1.3543321518937745,0.7279167892953395,2.468548599098208
FAM103A1,19,29,48,0.35698780788827195,1.3308119694647305,0.7041722389066593,2.459195722979769
FAM104A,52,87,139,0.27676358946457946,1.215428187586281,0.8430590418412994,1.7374331695136243
FAM104B,0,1,1,0.9999999999999999,0.0,0.0,79.02388266631878
FAM105A,57,73,130,0.011028180060533502,1.5927863046120454,1.1036781186663411,2.2887817407101094
