gene,case_missense_mpc_2,control_missense_mpc_2,sample_missense_mpc_2,pval_missense_mpc_2,OR_missense_mpc_2,lowci_missense_mpc_2,highci_missense_mpc_2
AURKA,8,8,16,0.18296619894273222,2.0307854486715335,0.6637961150673642,6.2124788934263355
AURKAIP1,0,7,7,0.10386843054915239,0.0,0.0,1.4071552310883069
AURKB,48,103,151,0.7942249728426178,0.9447447839952735,0.6548023066618752,1.3463672393996653
AURKC,5,14,19,0.631832799274725,0.7241971463821821,0.20399421705376575,2.12977232253389
AUTS2,14,20,34,0.3610992822416558,1.42163378303855,0.6634869576147954,2.9630047409100557
AVIL,118,237,355,0.9543081442111363,1.0104035854542213,0.8003902755236219,1.2699773175608042
AVL9,27,70,97,0.32912022536511776,0.7810246836180199,0.48061851842133857,1.2359147034139213
AVP,0,1,1,0.9999999999999999,0.0,0.0,79.02388266631878
AVPI1,1,7,8,0.28490086574206863,0.28966474539301484,0.006428805484935256,2.25599341335909
AVPR1A,24,46,70,0.8001493612264992,1.058825472478089,0.6171762331241003,1.7740149959120803
AVPR1B,70,255,325,4.897358016675789e-06,0.5487555702359639,0.4138302848496217,0.7197214569156521
AVPR2,36,69,105,0.8349324638976804,1.0590098750649426,0.6860185439457204,1.6102959041980005
AWAT1,24,50,74,0.9999999999999998,0.973602366765546,0.5713188450519271,1.6171188628766622
AWAT2,53,83,136,0.14271238729644037,1.2994852343982433,0.9007931607420436,1.860651157872055
AXDND1,10,17,27,0.6839122572442883,1.1938336644107277,0.48803020293547,2.7638184367206815
AXIN1,82,127,209,0.0632311293132811,1.3165228428886542,0.9821747820568415,1.7567184461393746
AXIN2,41,57,98,0.06690378966851974,1.4641728781701886,0.9536261747825818,2.2305698172373964
AXL,71,167,238,0.3295724982793584,0.8599598048459975,0.6402243501792411,1.145156434370468
AZGP1,15,24,39,0.49649458052947665,1.2689348679872707,0.6182218466711311,2.5235655852315717
AZI1,14,36,50,0.5471319240482837,0.7882242632668517,0.3921952086053954,1.4996201962519669
AZI2,10,9,19,0.08636820180995111,2.257255271077535,0.823553919395058,6.284022265167712
AZIN1,64,104,168,0.16077467957083866,1.2525743564996246,0.9004784209323833,1.73115400409335
AZU1,24,51,75,0.9025100079169077,0.9544159028160262,0.5609025863553573,1.5820934535109188
B2M,2,2,4,0.6030400067624689,2.029184483668168,0.14702005829452644,28.004710506925612
B3GALNT1,8,12,20,0.4855618258463448,1.3532297797145205,0.47938042622257465,3.603414831146562
B3GALNT2,6,20,26,0.4035015984889918,0.6080328662017099,0.1996356695247816,1.5714638405514545
B3GALT1,8,6,14,0.08336620374138959,2.7082600844381015,0.8233952238893665,9.475528392972281
B3GALT2,8,9,17,0.30052768030657756,1.8049733197400428,0.605423454432244,5.274938126263572
B3GALT4,7,5,12,0.07137062298127772,2.843282456343508,0.7762441847929351,11.36847653607606
B3GALT5,12,9,21,0.03326391189227487,2.710033788486206,1.0469936101265873,7.290306187803911
B3GALTL,22,47,69,0.898406424515238,0.949332927342978,0.5439831260805641,1.6095763235511058
B3GAT1,5,4,9,0.1670498035051255,2.5376900723830804,0.5458544924140746,12.798336698421263
B3GAT2,3,4,7,0.691234099771818,1.5219275420782505,0.22281976336141815,9.000803769858283
B3GAT3,34,63,97,0.6656528389822695,1.0956987568271692,0.6986397088295873,1.691932934369193
B3GNT1,5,20,25,0.20402971405935566,0.5065689153418392,0.14847478171462547,1.392324993373426
B3GNT2,4,4,8,0.4523734751766921,2.0297175857424876,0.37782843180445513,10.90380548758436
B3GNT3,19,44,63,0.6884900580582202,0.8754447734957896,0.4820074347764405,1.5333838321286175
B3GNT4,19,39,58,0.9999999999999999,0.988292536121793,0.5386754266226932,1.7547588462047374
B3GNT5,12,22,34,0.8553114815437516,1.1068962779745657,0.4987571932588382,2.3387525933476723
B3GNT6,1,4,5,0.9999999999999999,0.5070798432800369,0.010297689487110148,5.126476022802898
B3GNT7,21,40,61,0.7867397127544808,1.0654302142159904,0.5959426681343121,1.853473698483858
B3GNT8,53,101,154,0.7302945628495127,1.065470530934074,0.7475127133254497,1.5038370144128357
B3GNT9,2,2,4,0.6030400067624689,2.029184483668168,0.14702005829452644,28.004710506925612
B3GNTL1,26,67,93,0.3208596688678584,0.7858701301117916,0.4786274901268076,1.2552834126771928
B4GALNT1,26,32,58,0.06790824630742934,1.652694866675131,0.9444958828822667,2.8668193130189192
B4GALNT2,8,11,19,0.46477249279257177,1.4764095891681746,0.5150779706564961,4.033057697714768
B4GALNT3,38,60,98,0.2358422611130683,1.2876185948684173,0.8327561532572323,1.9692855325107121
B4GALNT4,24,54,78,0.7184869897918519,0.901052979522642,0.5318616149626645,1.4853994607167769
B4GALT1,8,14,22,0.8209959253971318,1.1595763503654215,0.4211015518337873,2.964663737986759
B4GALT2,28,27,55,0.006095280512676686,2.1118223994741276,1.1977321741136964,3.729162061138951
B4GALT3,5,11,16,1.0000000000000004,0.9220556115366,0.2509770259438655,2.8808732607101195
B4GALT4,19,40,59,0.9999999999999996,0.9634826393657395,0.5262932322989733,1.7054464701659706
B4GALT5,2,3,5,0.6676448300058453,1.352681163414069,0.11290990395630233,11.810079668459114
B4GALT6,6,14,20,0.9999999999999999,0.8692686922142097,0.2735580181601548,2.4101847559835288
B4GALT7,47,104,151,0.6637285976805185,0.9158133329628076,0.6332060901281589,1.3075637790346222
B9D1,11,11,22,0.11115649703186939,2.0315878006951644,0.7979482378454292,5.171691658896682
B9D2,10,14,24,0.38818562170270865,1.4502467960229004,0.5757430406999204,3.5139143044347496
BAAT,42,68,110,0.26272552443956,1.2557592422367618,0.8320888372528368,1.8758475896774638
BABAM1,8,20,28,0.691839095196307,0.8111333651222211,0.3087190589906281,1.9245830553639103
BACE1,22,39,61,0.5884887261072465,1.1452141971028085,0.6457843972542119,1.9830664511820058
BACE2,15,23,38,0.3922886588404032,1.3242559233086701,0.6418172788331469,2.653281393534822
BACH1,4,24,28,0.042354000272098964,0.3374601855880234,0.08506948955822866,0.9832067720722046
BACH2,5,8,13,0.7692388716735845,1.2682380568452256,0.32622998128794134,4.400822196642637
BAD,13,13,26,0.09230983146348544,2.0321233964397463,0.8669428330532852,4.7633569516174425
BAG1,5,16,21,0.4881821542638321,0.6335255329990624,0.18138187469645836,1.81151384581095
BAG2,2,3,5,0.6676448300058453,1.352681163414069,0.11290990395630233,11.810079668459114
BAG3,4,7,11,0.7592512738679792,1.1594109996543627,0.24873594372491675,4.563667425415394
BAG4,0,2,2,1.0,0.0,0.0,10.79990352458474
BAG5,30,41,71,0.10089925617026638,1.4882079156361296,0.8957621473709276,2.446391180737953
BAG6,17,45,62,0.41692619696592226,0.7653666680185738,0.4101265526113986,1.3659694173779546
BAHD1,3,6,9,1.0,1.0143800394184372,0.16405392833017918,4.752647786812888
BAI1,14,30,44,1.0000000000000002,0.9465504248450953,0.4631898063258255,1.843363944107471
BAI2,27,74,101,0.20236978148945356,0.738387740542935,0.4559437482744356,1.163626299056425
BAI3,34,80,114,0.5482699469863254,0.8610054800932528,0.5576551700571417,1.3040182755112049
BAIAP2,2,6,8,1.0,0.6760955951230139,0.0666977235881098,3.783427789539207
BAIAP2L1,17,35,52,0.9999999999999999,0.9853104393514687,0.5169283680686203,1.8091999226475572
BAIAP2L2,6,23,29,0.17252812077445218,0.528526366787552,0.17589585492375132,1.3367005998703747
BAIAP3,72,159,231,0.5724755163827163,0.9171333711035222,0.6824401873922474,1.2225802911072927
BAK1,17,12,29,0.005016414568552683,2.882027957926357,1.2956558376783591,6.619551762938744
BAMBI,9,33,42,0.13830953289359132,0.5522712122437734,0.23218296570068095,1.1811891184431655
BANF1,2,4,6,1.0000000000000002,1.0143763151399232,0.09170114745990235,7.0811817747290675
BANF2,1,6,7,0.437574472739008,0.33797470037422433,0.007349277109992818,2.787187601248132
BANK1,15,20,35,0.21300241550683408,1.523554467646667,0.724870431879411,3.134476676506164
BANP,4,15,19,0.3347294038539091,0.5405433639078171,0.1304900802900535,1.698279489292827
BAP1,11,21,32,0.8525010812262663,1.062838689774279,0.46227033846018706,2.30865609012664
BARD1,96,173,269,0.3586385020535547,1.1289530648385895,0.8676420032628815,1.4618151365426435
BARHL1,0,0,0,,,,
BARHL2,2,3,5,0.6676448300058453,1.352681163414069,0.11290990395630233,11.810079668459114
BARX1,0,1,1,0.9999999999999999,0.0,0.0,79.02388266631878
BARX2,4,1,5,0.043690056833085154,8.1207798198385,0.8032690926837996,399.203114621839
BASP1,28,114,142,0.0005923320239994248,0.4946476392784656,0.31430138392772083,0.7548754792960986
BATF,0,0,0,,,,
BATF2,1,6,7,0.437574472739008,0.33797470037422433,0.007349277109992818,2.787187601248132
BATF3,2,2,4,0.6030400067624689,2.029184483668168,0.14702005829452644,28.004710506925612
BAX,8,18,26,1.0,0.901463421662663,0.338843911446072,2.181309005387583
BAZ1A,26,22,48,0.0030257220447832142,2.4068759571590803,1.3096123476572612,4.4614965431929035
BAZ1B,16,32,48,1.0000000000000004,1.0144286311524346,0.5191375418307093,1.906586318517654
BAZ2A,48,125,173,0.14330201598575548,0.7762404479033771,0.5432258071999688,1.0937143050271416
BAZ2B,37,47,84,0.03582047163985865,1.6028215399066696,1.0110403812094793,2.524059484813529
BBC3,2,0,2,0.108994485854413,inf,0.3810289196999768,inf
BBOX1,70,164,234,0.3261350657662021,0.8634660254316957,0.6413371176218245,1.1523893125850964
BBS1,66,134,200,0.9999999999999997,0.999194699338714,0.7306044515584287,1.35527943395211
BBS10,40,45,85,0.00747791750640576,1.811707019918918,1.1509240486124368,2.8424621222386786
BBS12,112,156,268,0.0024597331235545077,1.4701358008949432,1.1390825239214641,1.8922325245906442
BBS2,47,71,118,0.1162442620812254,1.3471984425834638,0.90951290639417,1.9793214267177448
BBS4,47,55,102,0.005873632772927375,1.742633237602126,1.1526017609221109,2.625343763127598
BBS5,274,633,907,0.06602128003124352,0.8688458197378656,0.7470343620842615,1.0085915043357936
BBS7,3,3,6,0.4036187918150712,2.029450965679079,0.27168517495293276,15.1641955057073
BBS9,69,133,202,0.7628110193827696,1.0534464560416756,0.7738693156907207,1.4233662280636252
BBX,56,115,171,0.9999999999999997,0.9877246702715736,0.7027564956434305,1.374397575181029
BCAM,61,115,176,0.6289988287386026,1.0773192802746157,0.7745478609582059,1.485963162445844
BCAN,50,136,186,0.0834876854367375,0.7425291608234729,0.5246097514858886,1.0366063080797203
BCAP29,3,2,5,0.33995518690032767,3.0443613995111147,0.3485850272371702,36.48612398803831
BCAP31,21,21,42,0.021787048795120306,2.0342713533943564,1.0556133979322597,3.920004270038209
BCAR1,41,96,137,0.46598025751084615,0.8650219145550427,0.5836457856996526,1.2621391671530646
BCAR3,162,259,421,0.01744743242072496,1.2806340288231532,1.0416136920337968,1.570963761800066
BCAS1,74,108,182,0.03170598401525036,1.397672319656913,1.0227232892577203,1.9012503584987939
BCAS2,1,11,12,0.11955661390433726,0.1842214808195721,0.004282740943633314,1.26842451195108
BCAS3,37,66,103,0.5290258888960508,1.1386230946250004,0.7385592517035489,1.7318643488908814
BCAT1,116,264,380,0.31824049878668287,0.8880640333432491,0.7050807887150415,1.1129988504789203
BCAT2,25,40,65,0.35627436451870714,1.2696353098770854,0.737038397547442,2.148420078343989
BCCIP,15,25,40,0.6136573283178454,1.2180378293515568,0.5963078212963586,2.4054929586597296
BCDIN3D,14,24,38,0.6076905501203369,1.1840572638384765,0.5655984771993223,2.3865042259383364
BCHE,116,197,313,0.12785295421135484,1.2005637091173456,0.9428892761486054,1.5231262207132927
BCKDHA,59,89,148,0.07872745806590087,1.3502487903867921,0.952446425124023,1.9020774513410499
BCKDHB,13,28,41,0.9999999999999997,0.9417182413957595,0.4472602168947349,1.88126646960803
BCKDK,21,28,49,0.16986234232175562,1.5243717430480153,0.8217302636183031,2.786692978501944
BCL10,2,10,12,0.35842439206481297,0.405463516367958,0.043177219498606256,1.9039815403528761
BCL11A,4,15,19,0.3347294038539091,0.5405433639078171,0.1304900802900535,1.698279489292827
BCL11B,1,2,3,0.9999999999999999,1.0143725927892047,0.0171943168231569,19.498984920552154
BCL2,6,14,20,0.9999999999999999,0.8692686922142097,0.2735580181601548,2.4101847559835288
BCL2A1,7,17,24,0.8292551400068561,0.8350854602750913,0.2925189367647919,2.1208876936085113
BCL2L1,5,10,15,1.0,1.0143874937648505,0.2718487414929345,3.2600261224702267
BCL2L10,6,16,22,0.6555601308899607,0.7603926846460695,0.2434806487505398,2.0478993992716714
BCL2L11,3,1,4,0.1082830083029593,6.089065976923362,0.48873659914529244,319.1834316940183
BCL2L12,40,64,104,0.24960515716312384,1.2706928426911754,0.8322622181312623,1.919626538313668
BCL2L13,36,59,95,0.32475660754287394,1.2400515245701924,0.7942087933335256,1.9123397446811512
BCL2L14,19,29,48,0.35698780788827195,1.3308119694647305,0.7041722389066593,2.459195722979769
BCL2L2,10,14,24,0.38818562170270865,1.4502467960229004,0.5757430406999204,3.5139143044347496
BCL3,2,0,2,0.108994485854413,inf,0.3810289196999768,inf
BCL6,21,24,45,0.05705052490396492,1.7793336732540255,0.9407163943626388,3.3404991522709526
BCL6B,4,25,29,0.028779866310284178,0.32392090510352317,0.081892416544853,0.9390062828378805
BCL7A,12,21,33,0.7121338804855775,1.1597420444965942,0.5195723831288799,2.4710647007148956
BCL7C,1,1,2,0.5513490158118259,2.0289181396024274,0.025841350361913974,159.09232933227528
BCL9,3,4,7,0.691234099771818,1.5219275420782505,0.22281976336141815,9.000803769858283
BCL9L,14,49,63,0.08008629596282366,0.5781320261656356,0.29438004771534126,1.065730550228477
BCLAF1,164,267,431,0.02484340587334763,1.2569592829324576,1.0243066393614142,1.5389310671358372
BCMO1,96,155,251,0.07787447195076423,1.2629756617183514,0.965776338423501,1.64485292706597
BCO2,115,152,267,0.000592389768764363,1.5512716840522476,1.2028441311977986,1.9961528522578367
BCOR,10,15,25,0.5236155835944235,1.353413031535819,0.5431786717008911,3.2237144419698542
BCORL1,9,8,17,0.11784405721302169,2.285164324882618,0.7818948059536084,6.812260007963036
BCR,123,240,363,0.7338373301918851,1.041010170290557,0.8277490664110912,1.3039464466492265
BCS1L,11,35,46,0.21141338398854698,0.636587786747855,0.29130856869702226,1.2840573654154317
BDH1,20,56,76,0.22390356185746088,0.7231235600703105,0.41038983302472043,1.2260647199218195
BDH2,79,155,234,0.8332187445648636,1.0346748758486013,0.7766627577295451,1.3694150422042832
BDKRB1,51,128,179,0.20111608509651752,0.8057948565875176,0.5692625728259402,1.12586016250363
BDKRB2,2,15,17,0.07196650894928952,0.2701572090785312,0.029963172369426624,1.16255914222264
BDNF,3,3,6,0.4036187918150712,2.029450965679079,0.27168517495293276,15.1641955057073
BDP1,91,149,240,0.11061746444059004,1.244731664226002,0.9454429745322194,1.6314736250615982
BECN1,36,97,133,0.16402261222436068,0.7506057039515336,0.49620400101467943,1.1133394002106127
BEGAIN,0,1,1,0.9999999999999999,0.0,0.0,79.02388266631878
BEND2,2,2,4,0.6030400067624689,2.029184483668168,0.14702005829452644,28.004710506925612
BEND3,10,26,36,0.5962850469081511,0.7797549148754739,0.3351941592277258,1.6732908788786953
BEND4,2,1,3,0.2550346148370204,4.058485292018265,0.21121917126250336,239.14629870833855
BEND5,3,6,9,1.0,1.0143800394184372,0.16405392833017918,4.752647786812888
BEND6,1,2,3,0.9999999999999999,1.0143725927892047,0.0171943168231569,19.498984920552154
BEND7,1,4,5,0.9999999999999999,0.5070798432800369,0.010297689487110148,5.126476022802898
BEST1,14,25,39,0.7339289454094895,1.1365613102726835,0.5454931704711401,2.275274093217688
BEST2,27,65,92,0.505077756792282,0.8416198918439644,0.5155295791173691,1.3396971529876838
BEST3,23,37,60,0.40939860775134873,1.2626027463639513,0.715223346866132,2.185428777588643
BEST4,18,37,55,1.0000000000000004,0.9868819596911093,0.5281890151635233,1.780552442021663
BET1,3,3,6,0.4036187918150712,2.029450965679079,0.27168517495293276,15.1641955057073
BET1L,3,6,9,1.0,1.0143800394184372,0.16405392833017918,4.752647786812888
BEX1,5,13,18,0.8036602976035558,0.7800398671838421,0.2175641321930686,2.33355415851736
BEX2,13,13,26,0.09230983146348544,2.0321233964397463,0.8669428330532852,4.7633569516174425
BEX4,1,4,5,0.9999999999999999,0.5070798432800369,0.010297689487110148,5.126476022802898
BEX5,1,1,2,0.5513490158118259,2.0289181396024274,0.025841350361913974,159.09232933227528
BFAR,7,15,22,0.9999999999999997,0.9466474208218686,0.3262382735347707,2.4689797700766833
BFSP1,78,95,173,0.0010572186324794947,1.6793667413801374,1.2252465324383224,2.295893324201902
BFSP2,41,66,107,0.2562432905303485,1.262999661522484,0.8321411428685666,1.897051060534526
BGLAP,7,6,13,0.13930736031065777,2.369160202054857,0.6812455870937126,8.539003180150742
BGN,7,16,23,0.9999999999999998,0.887377551373444,0.30845445565957086,2.2821157530375826
BHLHE22,0,0,0,,,,
BHLHE23,0,3,3,0.5555283985377909,0.0,0.0,4.909881158898293
BHLHE40,5,7,12,0.5464992991868801,1.4496635577595398,0.36254721263036566,5.309681023873035
BHLHE41,0,1,1,0.9999999999999999,0.0,0.0,79.02388266631878
BHMT,67,130,197,0.760359113617014,1.0463733437905243,0.7652846266552258,1.4196241404850758
BHMT2,22,54,76,0.5407629554011292,0.8255545078642288,0.4779890157864477,1.3808069118330957
BICC1,14,17,31,0.17989581679627767,1.6731165736060185,0.7626302245605462,3.610615253773384
BICD1,22,39,61,0.5884887261072465,1.1452141971028085,0.6457843972542119,1.9830664511820058
BICD2,73,190,263,0.0731930976826222,0.7752028423750634,0.5818634830677555,1.0236602783014155
BID,22,26,48,0.06524144120803246,1.7206789209100561,0.9282202099864274,3.162370714111053
BIK,9,7,16,0.06155011550443918,2.6118927277418837,0.8648477601619026,8.259228635266949
BIN1,21,47,68,0.7963387249509337,0.9059516404493049,0.513608026749829,1.5481831007318052
BIN2,32,52,84,0.3516104464988595,1.250465432128445,0.7775706727439361,1.9831753418929992
BIN3,37,84,121,0.6274381704884786,0.8925901209518579,0.5880771348803511,1.3317924975902018
BIRC2,32,49,81,0.23565600977289525,1.3275086237200036,0.8213483833331731,2.118878893328461
BIRC3,79,154,233,0.778569676498412,1.041543342565649,0.7815506860628126,1.3790110063395462
BIRC5,0,2,2,1.0,0.0,0.0,10.79990352458474
BIRC6,6,14,20,0.9999999999999999,0.8692686922142097,0.2735580181601548,2.4101847559835288
BIRC7,23,62,85,0.29726527275137615,0.7511087764398808,0.4434105744356761,1.2319964956155616
BIRC8,65,94,159,0.04118562222875845,1.409735607127981,1.0088817211319492,1.9596695096223666
BLCAP,2,2,4,0.6030400067624689,2.029184483668168,0.14702005829452644,28.004710506925612
BLID,7,27,34,0.1451243259035515,0.5251313830536785,0.19290483405940256,1.2374769103331866
BLK,88,212,300,0.19142144119017773,0.8384611045242133,0.6442962693738012,1.083540522909507
BLM,135,279,414,0.873353834482755,0.9809785358703118,0.7897458419494818,1.2138170494549474
BLMH,11,18,29,0.558759427198051,1.2404091899739922,0.5288519949926322,2.7762386954303873
BLNK,6,14,20,0.9999999999999999,0.8692686922142097,0.2735580181601548,2.4101847559835288
BLOC1S1,4,7,11,0.7592512738679792,1.1594109996543627,0.24873594372491675,4.563667425415394
BLOC1S2,0,1,1,0.9999999999999999,0.0,0.0,79.02388266631878
BLOC1S3,1,19,20,0.006931245027800941,0.10655303130749125,0.0025676242382602936,0.6707936031914744
BLOC1S5,10,5,15,0.010293846188573964,4.064833216258508,1.2648521288079029,15.16829327715243
BLOC1S5-TXNDC5,1,0,1,0.33017175083311967,inf,0.052018464830419324,inf
BLOC1S6,1,0,1,0.33017175083311967,inf,0.052018464830419324,inf
BLVRA,85,175,260,0.9468904007691967,0.9850537606471238,0.7487883674233567,1.2876722702552308
BLVRB,113,313,426,0.0038434662646553274,0.7243735812046722,0.5767870398036499,0.9044274979320529
BLZF1,41,60,101,0.11115394078211062,1.390444232411275,0.9093848458802241,2.1071862694492816
BMF,8,24,32,0.45163086058292534,0.6755915929534554,0.2620938487109074,1.556212413724997
BMI1,2,4,6,1.0000000000000002,1.0143763151399232,0.09170114745990235,7.0811817747290675
BMP1,109,179,288,0.08653912669293508,1.2421489698544081,0.9666163289155865,1.5903057858007028
BMP10,50,113,163,0.557798770293535,0.8963374827914066,0.6277680109790315,1.2641373853072675
BMP15,5,5,10,0.3143107822496064,2.029984343965831,0.4668725223665612,8.826466253177541
BMP2,18,22,40,0.12861369459104105,1.6629174919828045,0.8395220790224123,3.2522286056729386
BMP2K,109,156,265,0.005438195859534588,1.429622607427637,1.105280356977632,1.8437510340358163
BMP4,28,44,72,0.31471207378025334,1.2930589609313063,0.7739557670614728,2.127715598564375
BMP5,81,111,192,0.00833829047727628,1.4906912844401343,1.1022758473765701,2.0086798545490643
BMP6,19,32,51,0.5513336904836127,1.205526766153268,0.6447072641010568,2.1959512480398553
BMP7,21,21,42,0.021787048795120306,2.0342713533943564,1.0556133979322597,3.920004270038209
BMP8A,19,63,82,0.05964356183518165,0.6099436313210327,0.34424158776859676,1.0341622536911965
BMP8B,10,22,32,1.0,0.9219545093958853,0.3893696336019071,2.031341312760049
BMPER,37,82,119,0.6959821829816591,0.9145923412210273,0.6017188550105909,1.3670180037575461
BMPR1A,21,43,64,1.0000000000000002,0.9907207587823998,0.5576676003090986,1.7093550630412968
BMPR1B,43,60,103,0.07295138014360807,1.4590180873005096,0.9606861467351815,2.199198760554461
BMPR2,7,27,34,0.1451243259035515,0.5251313830536785,0.19290483405940256,1.2374769103331866
BMS1,82,218,300,0.03446635627772973,0.7579637344710056,0.5789062137230301,0.984569996077871
BMX,15,33,48,0.8784705387045059,0.9218531448078653,0.4646649623476413,1.7476247401248501
BNC1,3,6,9,1.0,1.0143800394184372,0.16405392833017918,4.752647786812888
BNC2,2,1,3,0.2550346148370204,4.058485292018265,0.21121917126250336,239.14629870833855
BNIP1,4,6,10,0.7385945905226379,1.3528638459489226,0.28061647306809245,5.707599797762488
BNIP2,10,18,28,0.8408684799795527,1.1273817634523657,0.46449497252639405,2.578846873830263
BNIP3,6,12,18,0.9999999999999998,1.0143912238357502,0.31215648179218236,2.923021344429487
BNIP3L,2,13,15,0.16680013217363934,0.31177965569708366,0.03413450307936518,1.3782194896819706
BNIPL,38,70,108,0.6810500651534515,1.1023019557241027,0.7209497524838416,1.6625018512777847
BOC,62,104,166,0.24467808355050952,1.2128055927847998,0.8687404364239815,1.6812242908290915
BOD1,1,0,1,0.33017175083311967,inf,0.052018464830419324,inf
BOD1L1,3,3,6,0.4036187918150712,2.029450965679079,0.27168517495293276,15.1641955057073
BOD1L2,6,14,20,0.9999999999999999,0.8692686922142097,0.2735580181601548,2.4101847559835288
BOK,38,132,170,0.0029768010020756533,0.5799203881394661,0.3923294780060068,0.8394499568847414
BOLA1,9,15,24,0.6662833649636054,1.21769850909113,0.46941299484228355,2.972971494910761
BOLA3,18,37,55,1.0000000000000004,0.9868819596911093,0.5281890151635233,1.780552442021663
BOLL,4,6,10,0.7385945905226379,1.3528638459489226,0.28061647306809245,5.707599797762488
BORA,34,48,82,0.12481457951404783,1.440887258608229,0.898761737360629,2.287078050414472
BPGM,18,27,45,0.34163888844672263,1.3541479453295184,0.701537045658838,2.5542082083190714
BPHL,63,70,133,0.000566252868443853,1.839524778000873,1.2846534764187019,2.6292634707608267
BPI,118,233,351,0.8178000714171177,1.0283103138305925,0.81400044920681,1.293366491927488
BPIFA1,11,12,23,0.18077012316138524,1.8620967435926163,0.7436787571168993,4.614345047554523
BPIFA2,55,176,231,0.00233592944448168,0.6287148918409567,0.4545923023927792,0.8578722717466402
BPIFA3,44,49,93,0.005317398987535738,1.8311639963735775,1.1882018430351888,2.814332608701619
BPIFB1,100,116,216,5.289767683522234e-05,1.7687596167594783,1.3359120983362027,2.3382529793577187
BPIFB2,35,58,93,0.37580332602535726,1.2262336544807142,0.7807682979833404,1.9010173578773042
BPIFB3,142,253,395,0.21088333467718115,1.1439205717212695,0.9212108062146245,1.416025472666192
BPIFB4,24,51,75,0.9025100079169077,0.9544159028160262,0.5609025863553573,1.5820934535109188
BPIFB6,55,78,133,0.04165765040229284,1.4367226842581886,0.9961249825771314,2.0598638210020996
BPIFC,57,126,183,0.6348396004774425,0.9165349163083422,0.6565466245341399,1.2661606529379736
BPNT1,41,72,113,0.48196520710813295,1.15688639411644,0.7669293925632537,1.72454573925414
BPTF,13,33,46,0.5341317177137653,0.7985559783847498,0.3852495747198249,1.5603264287707033
BRAF,3,2,5,0.33995518690032767,3.0443613995111147,0.3485850272371702,36.48612398803831
BRAP,10,16,26,0.5379036086636488,1.2685860103396902,0.5141238544888124,2.9767436870858344
BRAT1,15,34,49,0.763473677091244,0.8946297789583284,0.45215216466272257,1.689540124317971
BRCA1,24,41,65,0.5099641633944827,1.1886844428759997,0.6859457888308638,2.0179093192188877
BRCA2,255,537,792,0.6387284482936602,0.9607743739265501,0.8200618391477729,1.123423932886387
BRCC3,3,18,21,0.10098395114401176,0.3376317792855613,0.06367266559388722,1.157550508811341
BRD1,17,26,43,0.41660342178958726,1.327830583216585,0.675244243409047,2.545714727175745
BRD2,4,16,20,0.24498037997423588,0.5066967465782221,0.12318632917874062,1.5721504375716202
BRD3,6,6,12,0.2276562663595141,2.0302512404566597,0.5423622830037863,7.599481340385322
BRD4,59,122,181,0.9366632416618046,0.9808138082934007,0.7044857766934184,1.3526026820850012
BRD7,21,47,68,0.7963387249509337,0.9059516404493049,0.513608026749829,1.5481831007318052
BRD8,66,82,148,0.0035529388567216054,1.64383794531181,1.167517809301982,2.3068038668052253
BRD9,17,30,47,0.643300972150398,1.150248969922962,0.5943151423123741,2.1568697301609494
BRDT,21,30,51,0.23310530874904145,1.4224015961843304,0.7729094460771214,2.5722824669407975
BRE,11,7,18,0.020550192762796054,3.1938988324509787,1.1296423360294532,9.727461386385942
BRF1,19,39,58,0.9999999999999999,0.988292536121793,0.5386754266226932,1.7547588462047374
BRF2,40,94,134,0.4610506931197269,0.8618776524038618,0.5786336134313739,1.2632335709485598
BRI3,0,2,2,1.0,0.0,0.0,10.79990352458474
BRI3BP,12,37,49,0.22608080199726788,0.6569217128615775,0.31147955654341425,1.2896730298892198
BRICD5,19,29,48,0.35698780788827195,1.3308119694647305,0.7041722389066593,2.459195722979769
BRINP1,11,20,31,0.848605132553105,1.1161144426122929,0.4825235352259058,2.446369929832609
BRINP2,11,56,67,0.003768879241909522,0.3968090844586484,0.1872369898155836,0.7665941556541073
BRINP3,15,22,37,0.3812767095342004,1.3847224280093464,0.6672941670282835,2.7967153070626565
BRIP1,102,150,252,0.012177577035496533,1.3898294970927558,1.0665616082870013,1.8049036239207008
BRIX1,12,43,55,0.08486098920291427,0.5648294966530716,0.27081232295931457,1.0918680339481304
BRK1,0,0,0,,,,
BRMS1,13,23,36,0.7236750193393012,1.1471435791884608,0.5331234076262322,2.3644549544609945
BRMS1L,3,3,6,0.4036187918150712,2.029450965679079,0.27168517495293276,15.1641955057073
BROX,9,23,32,0.7070774862009477,0.7934084515943497,0.32278764344953526,1.7818366145439966
BRPF1,26,69,95,0.2736933801117844,0.7628450161138306,0.4654823204783702,1.2158242269290889
BRPF3,42,55,97,0.03877860824940757,1.5552166118711224,1.0133308437857265,2.3715510474402732
BRS3,4,7,11,0.7592512738679792,1.1594109996543627,0.24873594372491675,4.563667425415394
BRSK1,3,11,14,0.5702592161106874,0.5529669816549805,0.09899154353650957,2.094916260890694
BRSK2,2,6,8,1.0,0.6760955951230139,0.0666977235881098,3.783427789539207
BRWD1,12,36,48,0.28261404746783525,0.6752547192671242,0.31950277117670206,1.3297577428483802
BRWD3,5,9,14,0.783609624575349,1.1272167283261645,0.29655538434963896,3.7483342658131185
BSCL2,14,29,43,1.0000000000000002,0.9792968365879461,0.4776425347468744,1.9162881083960104
